video_id,title,url,name,score,second,frame,text
FLn6Plu6nFI,Дом с ментами | 19 серия | Опасная профессия,https://www.youtube.com/watch?v=FLn6Plu6nFI,Егор Смирнов,1.0,2381.0,credits_scan_dom_s_mentami/frames/FLn6Plu6nFI/frame_0027.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР — АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ ЕГОР СМИРНОВ / МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ / ВИТАЛИЙ ГАЙШУН ГАФФЕРЫ ИЛЬЯ ЧЕРНОВ / АЛЕКСАНДР МАТУСЕВИЧ ОСВЕТИТЕЛИ — ОЛЕГ МАРКИН / АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ.ПРОДАКШН ПО ЗВУКУ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — МАКСИМ КОРОТКИЙ РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ — КСЕНИЯ ОБОРИНА РЕЖИССЁР 
Lh0PwDWRMoY,Дом с ментами | 20 серия | В одну реку,https://www.youtube.com/watch?v=Lh0PwDWRMoY,Егор Смирнов,1.0,2331.0,credits_scan_dom_s_mentami/frames/Lh0PwDWRMoY/frame_0021.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР — АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ ЕГОР СМИРНОВ / МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ / ВИТАЛИЙ ГАЙШУН ГАФФЕРЫ ИЛЬЯ ЧЕРНОВ / АЛЕКСАНДР МАТУСЕВИЧ ОСВЕТИТЕЛИ — ОЛЕГ МАРКИН / АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ.ПРОДАКШН ПО ЗВУКУ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — МАКСИМ КОРОТКИЙ РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ — КСЕНИЯ ОБОРИНА РЕЖИССЁР 
Lh0PwDWRMoY,Дом с ментами | 20 серия | В одну реку,https://www.youtube.com/watch?v=Lh0PwDWRMoY,Егор Смирнов,1.0,2332.0,credits_scan_dom_s_mentami/frames/Lh0PwDWRMoY/frame_0022.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР — АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ ЕГОР СМИРНОВ / МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ / ВИТАЛИЙ ГАЙШУН ГАФФЕРЫ ИЛЬЯ ЧЕРНОВ / АЛЕКСАНДР МАТУСЕВИЧ ОСВЕТИТЕЛИ — ОЛЕГ МАРКИН / АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ.ПРОДАКШН ПО ЗВУКУ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — МАКСИМ КОРОТКИЙ РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ — КСЕНИЯ ОБОРИНА РЕЖИССЁР 
Lh0PwDWRMoY,Дом с ментами | 20 серия | В одну реку,https://www.youtube.com/watch?v=Lh0PwDWRMoY,Егор Смирнов,1.0,2333.0,credits_scan_dom_s_mentami/frames/Lh0PwDWRMoY/frame_0023.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР — АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ ЕГОР СМИРНОВ / МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ / ВИТАЛИЙ ГАЙШУН ГАФФЕРЫ ИЛЬЯ ЧЕРНОВ / АЛЕКСАНДР МАТУСЕВИЧ ОСВЕТИТЕЛИ — ОЛЕГ МАРКИН / АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ.ПРОДАКШН ПО ЗВУКУ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — МАКСИМ КОРОТКИЙ РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ — КСЕНИЯ ОБОРИНА РЕЖИССЁР 
Lh0PwDWRMoY,Дом с ментами | 20 серия | В одну реку,https://www.youtube.com/watch?v=Lh0PwDWRMoY,Егор Смирнов,1.0,2334.0,credits_scan_dom_s_mentami/frames/Lh0PwDWRMoY/frame_0024.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР — АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ ЕГОР СМИРНОВ / МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ / ВИТАЛИЙ ГАЙШУН ГАФФЕРЫ ИЛЬЯ ЧЕРНОВ / АЛЕКСАНДР МАТУСЕВИЧ ОСВЕТИТЕЛИ — ОЛЕГ МАРКИН / АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ.ПРОДАКШН ПО ЗВУКУ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — МАКСИМ КОРОТКИЙ РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ — КСЕНИЯ ОБОРИНА РЕЖИССЁР 
NFqJqzxd9Yw,Дом с ментами | 21 серия | Сладкая месть,https://www.youtube.com/watch?v=NFqJqzxd9Yw,Егор Смирнов,1.0,2378.0,credits_scan_dom_s_mentami/frames/NFqJqzxd9Yw/frame_0024.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР — АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ ЕГОР СМИРНОВ / МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ ГАФФЕР АЛЕКСАНДР МАТУСЕВИЧ. ОСВЕТИТЕЛЬ — АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ.ПРОДАКШН ПО ЗВУКУ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — МАКСИМ КОРОТКИЙ РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ — КСЕНИЯ ОБОРИНА РЕЖИССЁР МОНТАЖА ИГОРЬ КОЛПАХЧИЕВ КОЛОРИСТ — АЛЕКСЕЙ А
NFqJqzxd9Yw,Дом с ментами | 21 серия | Сладкая месть,https://www.youtube.com/watch?v=NFqJqzxd9Yw,Егор Смирнов,1.0,2379.0,credits_scan_dom_s_mentami/frames/NFqJqzxd9Yw/frame_0025.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР — АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ ЕГОР СМИРНОВ / МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ ГАФФЕР АЛЕКСАНДР МАТУСЕВИЧ. ОСВЕТИТЕЛЬ — АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ.ПРОДАКШН ПО ЗВУКУ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — МАКСИМ КОРОТКИЙ РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ — КСЕНИЯ ОБОРИНА РЕЖИССЁР МОНТАЖА ИГОРЬ КОЛПАХЧИЕВ КОЛОРИСТ — АЛЕКСЕЙ А
NFqJqzxd9Yw,Дом с ментами | 21 серия | Сладкая месть,https://www.youtube.com/watch?v=NFqJqzxd9Yw,Егор Смирнов,1.0,2380.0,credits_scan_dom_s_mentami/frames/NFqJqzxd9Yw/frame_0026.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР — АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ ЕГОР СМИРНОВ / МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ ГАФФЕР АЛЕКСАНДР МАТУСЕВИЧ. ОСВЕТИТЕЛЬ — АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ.ПРОДАКШН ПО ЗВУКУ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — МАКСИМ КОРОТКИЙ РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ — КСЕНИЯ ОБОРИНА РЕЖИССЁР МОНТАЖА ИГОРЬ КОЛПАХЧИЕВ КОЛОРИСТ — АЛЕКСЕЙ А
NFqJqzxd9Yw,Дом с ментами | 21 серия | Сладкая месть,https://www.youtube.com/watch?v=NFqJqzxd9Yw,Егор Смирнов,1.0,2381.0,credits_scan_dom_s_mentami/frames/NFqJqzxd9Yw/frame_0027.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР — АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ ЕГОР СМИРНОВ / МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ ГАФФЕР АЛЕКСАНДР МАТУСЕВИЧ. ОСВЕТИТЕЛЬ — АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ.ПРОДАКШН ПО ЗВУКУ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — МАКСИМ КОРОТКИЙ РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ — КСЕНИЯ ОБОРИНА РЕЖИССЁР МОНТАЖА ИГОРЬ КОЛПАХЧИЕВ КОЛОРИСТ — АЛЕКСЕЙ А
HL0euh_mee8,Дом с ментами | 22 серия | Одержимость,https://www.youtube.com/watch?v=HL0euh_mee8,Егор Смирнов,1.0,2356.0,credits_scan_dom_s_mentami/frames/HL0euh_mee8/frame_0028.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР — АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ ЕГОР СМИРНОВ / МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ ГАФФЕР АЛЕКСАНДР МАТУСЕВИЧ. ОСВЕТИТЕЛЬ — АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ.ПРОДАКШН ПО ЗВУКУ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — МАКСИМ КОРОТКИЙ РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ — КСЕНИЯ ОБОРИНА РЕЖИССЁР МОНТАЖА ИГОРЬ КОЛПАХЧИЕВ КОЛОРИСТ — АЛЕКСЕЙ А
HL0euh_mee8,Дом с ментами | 22 серия | Одержимость,https://www.youtube.com/watch?v=HL0euh_mee8,Егор Смирнов,1.0,2357.0,credits_scan_dom_s_mentami/frames/HL0euh_mee8/frame_0029.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР — АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ ЕГОР СМИРНОВ / МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ ГАФФЕР АЛЕКСАНДР МАТУСЕВИЧ. ОСВЕТИТЕЛЬ — АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ.ПРОДАКШН ПО ЗВУКУ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — МАКСИМ КОРОТКИЙ РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ — КСЕНИЯ ОБОРИНА РЕЖИССЁР МОНТАЖА ИГОРЬ КОЛПАХЧИЕВ КОЛОРИСТ — АЛЕКСЕЙ А
HL0euh_mee8,Дом с ментами | 22 серия | Одержимость,https://www.youtube.com/watch?v=HL0euh_mee8,Егор Смирнов,1.0,2358.0,credits_scan_dom_s_mentami/frames/HL0euh_mee8/frame_0030.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР — АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ ЕГОР СМИРНОВ / МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ ГАФФЕР АЛЕКСАНДР МАТУСЕВИЧ. ОСВЕТИТЕЛЬ — АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ.ПРОДАКШН ПО ЗВУКУ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — МАКСИМ КОРОТКИЙ РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ — КСЕНИЯ ОБОРИНА РЕЖИССЁР МОНТАЖА ИГОРЬ КОЛПАХЧИЕВ КОЛОРИСТ — АЛЕКСЕЙ А
HL0euh_mee8,Дом с ментами | 22 серия | Одержимость,https://www.youtube.com/watch?v=HL0euh_mee8,Егор Смирнов,1.0,2359.0,credits_scan_dom_s_mentami/frames/HL0euh_mee8/frame_0031.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР — АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ ЕГОР СМИРНОВ / МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ ГАФФЕР АЛЕКСАНДР МАТУСЕВИЧ. ОСВЕТИТЕЛЬ — АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ.ПРОДАКШН ПО ЗВУКУ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — МАКСИМ КОРОТКИЙ РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ — КСЕНИЯ ОБОРИНА РЕЖИССЁР МОНТАЖА ИГОРЬ КОЛПАХЧИЕВ КОЛОРИСТ — АЛЕКСЕЙ А
L-C4TCDD_Jg,Дом с ментами | 23 серия | Все или ничего,https://www.youtube.com/watch?v=L-C4TCDD_Jg,Егор Смирнов,1.0,2318.0,credits_scan_dom_s_mentami/frames/L-C4TCDD_Jg/frame_0029.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР — АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ ЕГОР СМИРНОВ / МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ ГАФФЕР АЛЕКСАНДР МАТУСЕВИЧ. ОСВЕТИТЕЛЬ — АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ.ПРОДАКШН ПО ЗВУКУ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — МАКСИМ КОРОТКИЙ РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ — КСЕНИЯ ОБОРИНА РЕЖИССЁР МОНТАЖА ИГОРЬ КОЛПАХЧИЕВ КОЛОРИСТ — АЛЕКСЕЙ А
L-C4TCDD_Jg,Дом с ментами | 23 серия | Все или ничего,https://www.youtube.com/watch?v=L-C4TCDD_Jg,Егор Смирнов,1.0,2319.0,credits_scan_dom_s_mentami/frames/L-C4TCDD_Jg/frame_0030.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР — АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ ЕГОР СМИРНОВ /МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ ГАФФЕР АЛЕКСАНДР МАТУСЕВИЧ ОСВЕТИТЕЛЬ — АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ.ПРОДАКШН ПО ЗВУКУ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — МАКСИМ КОРОТКИЙ РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ — КСЕНИЯ ОБОРИНА РЕЖИССЁР МОНТАЖА ИГОРЬ КОЛПАХЧИЕВ КОЛОРИСТ — АЛЕКСЕЙ АНД
L-C4TCDD_Jg,Дом с ментами | 23 серия | Все или ничего,https://www.youtube.com/watch?v=L-C4TCDD_Jg,Егор Смирнов,1.0,2320.0,credits_scan_dom_s_mentami/frames/L-C4TCDD_Jg/frame_0031.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР — АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ ЕГОР СМИРНОВ / МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ ГАФФЕР АЛЕКСАНДР МАТУСЕВИЧ. ОСВЕТИТЕЛЬ — АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ.ПРОДАКШН ПО ЗВУКУ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — МАКСИМ КОРОТКИЙ РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ — КСЕНИЯ ОБОРИНА РЕЖИССЁР МОНТАЖА ИГОРЬ КОЛПАХЧИЕВ КОЛОРИСТ — АЛЕКСЕЙ А
L-C4TCDD_Jg,Дом с ментами | 23 серия | Все или ничего,https://www.youtube.com/watch?v=L-C4TCDD_Jg,Егор Смирнов,1.0,2321.0,credits_scan_dom_s_mentami/frames/L-C4TCDD_Jg/frame_0032.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР — АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ ЕГОР СМИРНОВ / МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ ГАФФЕР АЛЕКСАНДР МАТУСЕВИЧ. ОСВЕТИТЕЛЬ — АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ.ПРОДАКШН ПО ЗВУКУ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — МАКСИМ КОРОТКИЙ РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ — КСЕНИЯ ОБОРИНА РЕЖИССЁР МОНТАЖА ИГОРЬ КОЛПАХЧИЕВ КОЛОРИСТ — АЛЕКСЕЙ А
oA2YM4sxqZ0,Дом с ментами | 24 серия | Дело труба,https://www.youtube.com/watch?v=oA2YM4sxqZ0,Егор Смирнов,1.0,2414.0,credits_scan_dom_s_mentami/frames/oA2YM4sxqZ0/frame_0027.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР — АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ ЕГОР СМИРНОВ / МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ ГАФФЕР АЛЕКСАНДР МАТУСЕВИЧ. ОСВЕТИТЕЛЬ — АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ.ПРОДАКШН ПО ЗВУКУ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — МАКСИМ КОРОТКИЙ РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ — КСЕНИЯ ОБОРИНА РЕЖИССЁР МОНТАЖА ИГОРЬ КОЛПАХЧИЕВ КОЛОРИСТ — АЛЕКСЕЙ А
oA2YM4sxqZ0,Дом с ментами | 24 серия | Дело труба,https://www.youtube.com/watch?v=oA2YM4sxqZ0,Егор Смирнов,1.0,2415.0,credits_scan_dom_s_mentami/frames/oA2YM4sxqZ0/frame_0028.jpg,НАД ФИЛЬМОМ РАБОТАЛИ ВТОРОЙ ОПЕРАТОР — АНДРЕЙ ТЫЧИНИН ФОКУС-ПУЛЛЕРЫ / МЕХАНИКИ ЕГОР СМИРНОВ / МАКСИМ ОКУЛОВСКИЙ ДМИТРИЙ ЛЕБЕДИНСКИЙ ГАФФЕР АЛЕКСАНДР МАТУСЕВИЧ. ОСВЕТИТЕЛЬ — АЛЕКСЕЙ ХОХЛОВ ПРОДЮСЕР ПОСТ.ПРОДАКШН ПО ЗВУКУ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР ПЕРЕЗАПИСИ — АЛЕКСЕЙ ВОРОШИЛОВ ЗВУКОРЕЖИССЁР НА ПЛОЩАДКЕ — МАКСИМ КОРОТКИЙ РЕКОРДИСТЫ РЕЧЕВОГО ОЗВУЧАНИЯ МАКСИМ КОРОТКИЙ / НАДЕЖДА БАЛАШОВА КООРДИНАТОР ПОСТ-ПРОДАКШН ПО ЗВУКУ — КСЕНИЯ ОБОРИНА РЕЖИССЁР МОНТАЖА ИГОРЬ КОЛПАХЧИЕВ КОЛОРИСТ — АЛЕКСЕЙ А
